entrez_id,corr_cnv_mrna,pval_cnv_mrna,corr_mrna_prot,pval_mrna_prot,corr_cnv_prot,pval_cnv_prot,n_samples_cnv_mrna,n_samples_mrna_prot,n_samples_cnv_prot,gene_symbol,category
10397,0.3400351889588852,2.7412609129240983e-24,0.48716781752074684,1.6329713032307518e-51,0.15153294238638798,9.810098964298837e-06,844,844,844,NDRG1,concordant
10413,0.29328829283831853,3.321220771060531e-18,0.30739422017690954,6.287465319549024e-20,0.10134707852695918,0.0032032228837324426,844,844,844,YAP1,intermediate
10476,0.5599294014799473,8.128204581859178e-71,-0.04273887793354389,0.21953336123731756,-0.0718818442981932,0.03876269585592539,844,827,827,ATP5H,post_transcriptional_discordant
10533,0.28124553124088697,8.277742288433642e-17,0.38992457986329176,2.015159443055062e-31,0.1862240556442975,6.870903906944031e-08,844,827,827,ATG7,intermediate
10643,-0.006082784674332795,0.8599366294699401,0.04323095746406109,0.21426640010231154,-0.052460700735234914,0.13170804503580555,844,827,827,IGF2BP3,mixed_discordant
10818,0.38296494722247687,7.1613784501176945e-31,-0.015373165156170338,0.6588851866742099,-0.055774150887017954,0.10898923177900308,844,827,827,FRS2,post_transcriptional_discordant
10987,0.638482734967369,7.684497707894853e-98,0.03728981878325488,0.279206931533546,0.02714507742176677,0.4309386611126181,844,844,844,COPS5,post_transcriptional_discordant
11035,0.009009511730957619,0.7938158071903431,0.08137465758769219,0.01925879455975093,-0.0018163433767209303,0.9584054058229482,844,827,827,RIPK3,mixed_discordant
1111,0.07510845438584116,0.02911873828439864,0.2286809879451131,1.7801625529371943e-11,0.007009303709413156,0.8388749677113932,844,844,844,CHEK1,intermediate
11200,0.4128873201130425,4.444863594707892e-36,0.6330162879709906,1.0526395582928305e-95,0.30559456628631054,1.0557908507718907e-19,844,844,844,CHEK2,concordant
11315,0.31761833553152596,3.088348033121742e-21,0.5164659277763526,9.978385320426519e-59,0.1437709295606691,2.7602477161682746e-05,844,844,844,PARK7,concordant
1366,0.2900070417639765,8.10084198907776e-18,0.43080513842589385,1.8488438950328114e-39,0.13692592377034316,6.583876042666587e-05,844,844,844,CLDN7,intermediate
1385,0.0904152452727858,0.008583641441187857,-0.052626650942407184,0.13048923491243522,-0.0689000040652018,0.04761857486785687,844,827,827,CREB1,mixed_discordant
140576,0.12001482886794282,0.0004756606851199686,-0.034684372385572496,0.3191380853760472,-0.006418019337434194,0.8537862600196313,844,827,827,WIPI2,mixed_discordant
142,0.3825319967686775,8.44262781209167e-31,0.4285096328136079,1.5129838914592864e-22,0.17904452299723345,9.027667847875843e-05,844,473,473,PARP1,concordant
